tracking_id	cell_D0	cell_D11	cell_D30
ENSG00000272141.1	2.8541733333333337	2.70539	2.6439333333333335
ENSG00000205231.1	3.8303933333333333	3.060503333333333	3.341056666666667
ENSG00000162571.9	0.9594063333333332	0.428028	0.887679
ENSG00000176022.3	0.6641446666666667	0.049002366666666665	0.06830183333333333
ENSG00000078808.12	0.26083166666666663	0.248903	0.20365866666666665
ENSG00000260179.1	0.23798700000000003	0.13089900000000002	0.053567866666666665
ENSG00000184163.3	0.4530693333333333	0.23932433333333333	0.8153216666666667
ENSG00000230415.1	0.038033700000000004	0.227378	0.6378446666666666
ENSG00000162572.15	3.0876699999999997	2.32516	2.5990766666666665
ENSG00000131591.13	2.484296666666667	2.708156666666666	3.142533333333333
ENSG00000224051.2	2.681986666666667	3.5915166666666667	2.8166066666666665
ENSG00000230021.3	5.327616666666667	1.4655133333333332	1.46579
ENSG00000169962.4	3.5725933333333333	4.56539	2.9011266666666664
ENSG00000107404.13	1.63515	2.801266666666667	1.5868866666666666
ENSG00000175756.9	1.6168466666666668	1.7354533333333333	1.3927833333333333
ENSG00000223663.2	6.764590000000001	7.207396666666667	6.138623333333334
ENSG00000162576.12	1.6605166666666669	1.5174833333333335	3.73236
ENSG00000160087.16	0.1952160666666667	0.14329893333333335	0.27700233333333335
ENSG00000272455.1	0.880649	1.2150533333333333	0.6496626666666666
ENSG00000221978.7	6.230373333333333	3.35069	8.364156666666666
ENSG00000224870.3	17.308833333333336	14.543033333333334	9.84424
ENSG00000242485.1	5.3016700000000005	3.7483833333333334	1.4245733333333332
ENSG00000205116.3	0.04319726666666666	1.086198	0.5964256666666666
ENSG00000225285.1	0.06752693333333333	2.390686666666667	2.0645133333333336
ENSG00000235098.4	1.42307	6.828686666666666	9.217243333333334
ENSG00000225905.1	1.1895033333333334	3.297916666666667	1.3322333333333336
ENSG00000179403.10	6.340700000000001	3.45612	2.0059033333333334
ENSG00000197785.9	0.06788286666666667	0.29210506666666664	0.07326809999999999
ENSG00000215915.5	7.667176666666667	10.791736666666667	9.15214
ENSG00000160072.15	1.2714266666666665	2.18766	1.0487596666666665
ENSG00000205090.4	2.843996666666667	1.912143333333333	1.328965
ENSG00000131584.14	6.25029	7.78885	8.30468
ENSG00000127054.14	13.999699999999999	12.428233333333333	9.43681
ENSG00000240731.1	0.31825657333333335	2.6124000000000005	0.7681286666666667
ENSG00000169972.7	0.3626183333333333	2.290966666666667	1.174466
ENSG00000236684.1	4.363793333333334	1.11979	0.9454833333333333
ENSG00000215014.3	0.121448	0.6427016666666666	0.334025
ENSG00000228594.1	9.906293333333332	4.85499	4.44161
ENSG00000160075.10	3.0426633333333335	2.638873333333333	1.6601166666666665
ENSG00000215914.3	0.2966586666666667	0.2467836666666667	0.7058269999999999
ENSG00000272004.1	0.010883700000000001	0.0339558	0.042355533333333334
ENSG00000189339.7	1.9676166666666666	2.57148	2.1698299999999997
ENSG00000189409.8	1.9176833333333334	2.075626666666667	1.6467766666666668
ENSG00000248333.3	0.9219413333333333	0.9316316666666666	0.6864466666666665
ENSG00000272106.1	1.4326833333333333	1.8516333333333332	1.9351933333333333
ENSG00000197530.8	15.434199999999999	8.205329999999998	10.97363
ENSG00000008130.11	1.99975	2.236083333333333	1.2385803333333334
ENSG00000008128.18	0.7641573333333334	1.0578453333333335	1.0722563333333335
ENSG00000268575.1	0.2860743333333334	0.4788496666666666	0.6060436666666668
ENSG00000215790.2	3.4116199999999997	6.966266666666667	4.78632
ENSG00000227775.3	9.435213333333335	18.8365	14.924866666666667
ENSG00000231050.1	2.690543333333333	1.6853766666666667	1.4810443333333334
ENSG00000169885.5	3.158113333333333	3.47803	4.21717
ENSG00000178821.8	3.5832499999999996	3.6744300000000005	4.50789
ENSG00000187730.6	0.10790496666666666	0.03327359999999999	0.15778999999999999
ENSG00000078369.13	4.109366666666666	5.628446666666666	4.19688
ENSG00000142609.13	2.8044766666666665	3.1966966666666665	3.23367
ENSG00000157933.9	5.032893333333333	6.49485	4.633653333333334
ENSG00000157916.14	0.9312619999999999	1.7787833333333332	1.1814523333333333
ENSG00000157911.5	0.23088323333333335	0.4732323333333334	0.4830186666666667
ENSG00000067606.11	0.7491586666666666	0.44923799999999997	0.5540303333333333
ENSG00000234396.3	1.3899299999999999	0.8962136666666667	0.7324576666666666
ENSG00000271806.1	1.12569	0.7374649999999999	0.45043933333333336
ENSG00000182873.4	0.04707043366666667	0.12656766666673994	0.04876261178666666
ENSG00000162585.12	0.6652250000000001	0.9119586666666667	0.5919016666666667
ENSG00000203301.2	0.10007512318166667	0.16816159616666668	0.09873151131666667
ENSG00000243558.1	1.2536500000000002	0.26565819093333404	0.6019433333333333
ENSG00000157881.9	0.33283583333333333	0.24563500000000002	0.1912165
ENSG00000149527.13	1.7292199999999998	2.46414	2.0396933333333336
ENSG00000225931.3	0.16253136666666668	0.9417050000000001	1.0614076666666667
ENSG00000228037.1	2.4339066666666667	2.618373333333333	1.4212233333333335
ENSG00000116151.9	4.5838600000000005	4.575576666666667	3.7522633333333335
ENSG00000271847.1	24.382	12.704433333333332	18.430000000000003
ENSG00000130762.10	0.00603186	0.29167316666666665	1.0960590000000001
ENSG00000142611.12	0.01590976333333333	0.8251616666666668	1.4161566666666667
ENSG00000157870.10	1.29885	1.70441	2.159173333333333
ENSG00000237058.1	0.026010466666666666	0.013465533333333335	0.18683156666666667
ENSG00000142606.11	0.21900566666666665	0.9868026666666667	2.737603333333334
ENSG00000215912.7	0.3643173333333333	0.389335	0.42359066666666667
ENSG00000238260.1	1.240521	1.40215	0.374023
ENSG00000158109.10	1.1982233333333332	1.207512666666667	0.4183793333333334
ENSG00000162591.11	0.9186196666666667	1.3790566666666668	1.9407500000000002
ENSG00000162592.4	0.30081399999999997	0.02759863333333333	0.046393133333333336
ENSG00000235169.3	0.5350323333333333	0.11656213333333333	0.055164500000000005
ENSG00000130764.5	0.393238	0.043515066666666664	0.04550843333333333
ENSG00000238164.2	0.03243753333333333	0.12727153333333333	0.225733
ENSG00000157873.13	0.044843299999999996	0.3984716666666667	0.753243
ENSG00000116198.8	2.5094433333333335	2.912736666666667	1.8803466666666664
ENSG00000198912.6	0.6805983333333333	1.3967833333333335	1.4141466666666667
ENSG00000236423.1	0.6677033333333333	0.9518049999999999	1.1179263333333334
ENSG00000169598.11	4.368163333333334	2.2560133333333336	3.1245899999999995
ENSG00000196581.6	0.23872166666666664	0.04076506666666666	0.09776623333333334
ENSG00000236948.1	0.051667566666666664	0.002802914	0.0162607
ENSG00000116213.11	1.80142	1.8295900000000003	0.4526806666666667
ENSG00000235131.1	8.988373333333334	12.128043333333332	6.671643333333333
ENSG00000227372.6	0.038940300000000004	0.025658733333333333	0.22784576666666667
ENSG00000078900.10	1.0247593333333334	1.5163066666666667	0.48676933333333333
ENSG00000131697.13	0.49090933333333336	0.598617	0.8771773333333334
ENSG00000268332.1	1.79985	3.0038733333333334	2.8883466666666666
ENSG00000069424.10	0.6201603333333333	0.41454566666666665	0.5795536666666666
ENSG00000173673.7	0.466016	0.33517899999999995	0.244024
ENSG00000225077.2	0.7437680000000001	0.241162	0.9137456666666667
ENSG00000158292.6	1.5538866666666664	0.472841	0.805311
ENSG00000116254.13	4.1778933333333335	3.3316033333333337	1.7945766666666667
ENSG00000069812.7	1.1019943333333333	0.8620369999999999	0.9530006666666666
ENSG00000116251.5	9.351173333333334	4.058416666666667	2.74653
ENSG00000116237.11	1.5889499999999999	0.6688386666666667	0.8418866666666668
ENSG00000158286.8	1.3590166666666665	0.4405483333333333	0.6788633333333333
ENSG00000097021.15	1.0355336666666666	0.4370343333333333	0.5017816666666667
ENSG00000162408.10	13.2841	8.703006666666667	15.491266666666666
ENSG00000204859.7	10.580976666666666	3.399623333333333	2.3686666666666665
ENSG00000173662.15	23.881066666666666	10.02716	8.61011
ENSG00000228750.1	2.13733	2.985696666666666	2.989383333333333
ENSG00000237436.1	1.8096333333333334	2.764533333333333	1.9547766666666666
ENSG00000162413.12	7.658066666666667	3.6355766666666667	2.4694266666666667
ENSG00000116273.5	1.1768866666666666	0.49324799999999996	0.5196143333333333
ENSG00000049245.8	0.2067818	0.11586913333333333	0.10515963333333334
ENSG00000049246.10	0.09742376666666668	0.0323263	0.08324176666666666
ENSG00000049247.9	0.17040166666666667	0.010046133333333334	0.0884475
ENSG00000041988.11	1.208356	0.9509233333333333	0.524194
ENSG00000007923.11	0.4004813333333333	0.3608356666666666	0.2139513333333333
ENSG00000187017.10	0.3158893333333333	0.3649773333333333	0.31987366666666667
ENSG00000215788.5	15.566933333333333	10.724636666666667	7.462326666666667
ENSG00000171680.16	1.2419799999999999	1.21149	0.7910733333333333
ENSG00000049249.4	1.45782	0.9444723333333335	0.5752496666666667
ENSG00000116285.8	0.0014305400000000001	0.03480656666666667	0.0500766
ENSG00000116288.8	1.1213846666666667	1.2116366666666667	0.9683160000000001
ENSG00000238290.1	0.007500143333333334	0.01758578666666667	0.007115683333333333
ENSG00000162426.10	3.3629700000000002	3.4808133333333333	4.147583333333333
ENSG00000171735.14	1.7065666666666666	1.47814	1.3746960000000001
ENSG00000237402.1	0.04960608013374399	0.24714961492699997	0.1992604
ENSG00000131686.10	0.029341433333333333	0.016900633333333335	0.00159107
ENSG00000197241.3	0.0013244066666666667	0.005517723333333333	0.0181631
ENSG00000180758.10	4.17037	7.122156666666666	2.737766666666667
ENSG00000228526.2	0.5817469999999999	1.2628679999999999	1.4131566666666666
ENSG00000234546.2	0.6271246666666667	1.5627433333333334	1.7987000000000002
ENSG00000142583.13	1.219449	0.742665	1.3732233333333335
ENSG00000049239.8	0.5383983333333333	0.5277826666666666	3.090676666666667
ENSG00000235263.1	1.2237666666666667	0.722601	0.9410556666666667
ENSG00000171621.9	0.18698833333333334	0.16802533333333333	0.7895826666666667
ENSG00000188807.8	0.4804006666666667	0.19570266666666666	0.07414676666666666
ENSG00000171612.6	1.7906133333333336	1.5987066666666667	1.6645066666666668
ENSG00000178585.10	0.6062156666666666	1.2340933333333333	0.743718
ENSG00000223989.1	2.3986	1.2725203333333333	1.2335426666666667
ENSG00000162441.7	0.37442333333333333	1.0002030000000002	0.7615966666666667
ENSG00000173614.9	1.1696	0.9650643333333333	0.600587
ENSG00000241326.1	0.03192813337138666	0.17049223334533334	0.33994166666666664
ENSG00000225786.2	1.5813996666666668	1.2976583333333334	0.9525576666666667
ENSG00000162444.11	0.970739	0.9102723333333333	0.7857296666666667
ENSG00000130939.14	1.1078599999999998	1.3480066666666666	1.35208
ENSG00000224340.1	3.8783566666666665	3.616201372666667	0.97302
ENSG00000171608.11	2.4503866666666667	3.9712599999999996	2.8214433333333333
ENSG00000171603.12	1.9205733333333332	2.00306	1.3228633333333333
ENSG00000142599.13	2.9552833333333335	2.8361466666666666	3.5960066666666664
ENSG00000228423.2	21.6301	2.3264923333333334	1.5806552036666668
ENSG00000265945.1	2.0191066666666666	2.9221866666666667	4.128866666666666
ENSG00000271989.1	0.5738943333333334	0.511266	0.12654200000000002
ENSG00000175279.17	0.7114786666666667	0.7051193333333332	0.5244696666666667
ENSG00000241563.2	0.16856294838	0.4246163666666667	0.4513696666666667
ENSG00000142657.16	18.3446	16.448633333333333	10.33432
ENSG00000054523.12	2.4786133333333336	3.7397333333333336	4.307723333333333
ENSG00000215785.2	1.42321	0.9833233333333334	0.5450383333333333
ENSG00000175262.10	5.555033333333333	6.989319999999999	3.87705
ENSG00000120948.11	2.6542066666666666	2.02832	2.31223
ENSG00000160049.7	0.5991423333333333	0.48370300000000005	0.5292256666666666
ENSG00000203469.2	0.8036123333333333	1.1427349999999998	1.2291843333333332
ENSG00000142655.8	0.8161023333333333	0.9282966666666667	1.10965
ENSG00000116649.5	1.2892433333333333	0.9924759999999999	1.1722533333333334
ENSG00000009724.12	1.9090766666666668	1.2887833333333332	0.8203246666666667
ENSG00000130940.10	1.0986903333333335	0.559494	0.7954443333333333
ENSG00000272078.1	0.13205063333333333	0.1428746	0.32835533333333333
ENSG00000171824.9	1.1412766666666667	1.2163366666666668	1.4729933333333332
ENSG00000226849.1	1.065977	0.4355286666666667	0.6235689999999999
ENSG00000230337.1	0.8630736666666667	0.6326026666666666	0.8735623333333334
ENSG00000224338.2	0.19677033333333335	0.6516116666666667	0.15450466666666665
ENSG00000235643.1	3.3444266666666667	2.3764266666666667	1.881046666666667
ENSG00000120942.9	0.07245303333333335	0.0796467	0.8592853333333333
ENSG00000238199.1	0.04583	0.03944633333333333	0.3933503333333333
ENSG00000204624.6	0.061556433333333334	0.0942561	1.326185
ENSG00000116663.6	1.4738166666666668	1.90627	3.1305033333333334
ENSG00000162490.6	0.37315800000000005	0.5863803333333334	0.3810036666666667
ENSG00000116670.10	4.26185	2.5366	1.74554
ENSG00000116661.9	0.5217173333333333	0.539319	0.6337666666666667
ENSG00000132879.9	6.525093333333333	7.175283333333333	8.326856666666666
ENSG00000120937.8	0.291496	0.5679496666666667	0.4041343333333334
ENSG00000224904.1	1.7308233333333334	1.1090666666666669	1.1753086666666668
ENSG00000177674.11	1.64323	1.7203666666666668	2.325536666666667
ENSG00000116685.11	1.5598166666666666	1.99209	1.8580499999999998
ENSG00000116688.12	1.2527433333333333	0.0401767	0.19134969999999998
ENSG00000198793.8	2.2770766666666664	1.3091886666666668	1.6337433333333333
ENSG00000215910.3	2.8595333333333333	3.1554699999999998	4.049023333333333
ENSG00000011021.17	0.011782673333333334	0.029630266666666665	0.08975236666666665
ENSG00000177000.6	0.0609824	0.06867446666666667	0.2551706666666667
ENSG00000175206.6	54.554300000000005	27.926766666666666	14.741866666666667
ENSG00000083444.12	3.11605	2.862076666666667	2.37001
ENSG00000116691.6	2.3574066666666664	0.008185406666666667	0.00559476
ENSG00000028137.12	0.39029600000000003	0.193762	0.32289300000000004
ENSG00000120949.10	1.0339253333333331	0.05913023333333333	0.013405956666666665
ENSG00000229484.1	0.27006	0.6828853333333332	0.2175733333333333
ENSG00000162496.4	0.015893833333333333	0.1057766	0.0069326
ENSG00000188984.7	0.008014733333333334	0.0020146766666666667	0.0018460133333333335
ENSG00000224581.1	0.4912876666666666	0.24729533333333334	0.18124300000000002
ENSG00000204485.2	0.8712083333333333	0.15939666666666666	0.42968500000000004
ENSG00000157358.7	0.6463789999999999	0.6182563333333334	0.19945166666666667
ENSG00000204480.6	0.0092292	0.06858036666666667	0.11173596666666667
ENSG00000204481.6	0.0637028	0.0052579666666666665	0.04171133333333333
ENSG00000204479.4	0.314144	0.3499156666666667	0.3203316666666667
ENSG00000204478.5	0.3054756666666667	0.34657133333333334	0.4418943333333334
ENSG00000048707.9	0.5660493333333333	0.28357366666666667	0.5397646666666667
ENSG00000162494.5	0.13918533333333333	0.484246	0.623104
ENSG00000162493.12	0.0405646	0.2074923333333333	0.16841466666666668
ENSG00000237445.2	0.013142800000000001	0.03239933333333333	0.0792004
ENSG00000234593.1	2.730566666666667	2.655813333333333	4.260233333333333
ENSG00000116731.18	0.06180323333333334	0.1639309	0.10656066666666668
ENSG00000171729.9	0.7519673333333333	0.9373689999999999	0.8664160000000001
ENSG00000204464.3	1.37747	0.7198370000000001	1.1998886666666666
ENSG00000142634.8	0.423452	0.37816099999999997	0.338655
ENSG00000228140.1	4.698176666666667	4.896123333333334	4.360933333333333
ENSG00000162438.7	3.0803733333333336	0.9706463333333333	0.5275116666666667
ENSG00000142615.7	5.016843333333333	1.88488	0.8092980000000001
ENSG00000215704.5	0.897503	1.3756700000000002	0.8643196666666667
ENSG00000132906.13	0.849647	2.648093333333333	1.4559233333333335
ENSG00000235084.2	52.219433333333335	80.94453333333334	46.73576666666667
ENSG00000116138.8	1.1519123333333334	1.4244899999999998	1.8569699999999998
ENSG00000237301.1	3.374086666666667	5.510163333333334	4.136973333333334
ENSG00000197312.7	0.5676180000000001	0.7006486666666666	1.25556
ENSG00000142621.15	1.0185923333333333	0.735538	0.5317850000000001
ENSG00000233485.1	5.760516666666668	5.861893333333334	2.3851766666666667
ENSG00000236045.1	16.7	15.973633333333334	6.753896666666667
ENSG00000162458.8	0.0020305833333333335	0.0644809	0.05888460000000001
ENSG00000178715.7	1.324207	4.70798	3.758103333333333
ENSG00000233954.4	2.46004	5.755393333333333	3.81819
ENSG00000189337.11	0.5041983333333334	0.33055300000000004	0.7974126666666667
ENSG00000175147.7	0.10598366666666666	0.212445	0.3668803333333333
ENSG00000116786.7	0.2694016666666667	0.07209839999999999	0.13995643333333332
ENSG00000162461.7	0.160003	0.16051533333333332	0.187738
ENSG00000162460.6	0.171874	0.23325913333333334	0.06155838896666666
ENSG00000237938.1	0.19169266666666665	0.47219266666666665	0.265031
ENSG00000224459.1	0.023932073490966668	0.09060620000000001	0.04253640001223544
ENSG00000224966.4	0.5112200000000001	1.6856499999999999	1.162422
ENSG00000183888.4	0.6690536666666667	1.093266	1.0379346666666667
ENSG00000233078.1	0.4507366670721433	0.720952	1.0506723333333332
ENSG00000179743.2	0.5259963333333334	0.436965	0.49276500000000006
ENSG00000065526.6	2.678993333333333	1.1714966666666669	1.45927
ENSG00000232456.1	0.040888966666666665	0.0315495	0.019922866666666667
ENSG00000116809.7	1.1558493333333333	1.0754080000000001	1.3153133333333333
ENSG00000184908.13	1.6592433333333334	1.6045866666666664	1.3116966666666667
ENSG00000224621.1	0.6371986666666666	1.0393793333333334	0.8493483333333334
ENSG00000173641.13	1.025548	1.4318366666666666	1.1982830000000002
ENSG00000186510.7	0.4653663333333333	1.1062800000000002	1.145394
ENSG00000185519.8	9.822693333333333	7.8787400000000005	8.195696666666668
ENSG00000142627.9	7.67654	7.560426666666667	6.86768
ENSG00000227959.1	1.1168943333333334	1.025667	0.6352296666666667
ENSG00000142632.12	0.4209423333333333	0.761828	0.12387843333333333
ENSG00000237276.4	0.021020866666666665	0.016520983333333333	0.010714399999999999
ENSG00000132881.7	0.10830866666666666	0.09619870000000001	0.02634143333333333
ENSG00000080947.10	0.006045666666666667	0.01973786	0.00665097
ENSG00000157191.15	0.009660923333333333	0.06820456666666667	0.0654961
ENSG00000225710.1	0.22903833333333334	0.16909226666666669	0.018977866666666666
ENSG00000037637.6	6.595023333333333	10.363043333333334	7.245606666666667
ENSG00000271732.1	4.16751	5.2535300000000005	1.845917
ENSG00000186301.7	4.15983	6.696226666666667	5.630399999999999
ENSG00000215908.5	9.748886666666667	5.733083333333333	3.7281033333333333
ENSG00000055070.12	0.3874786666666667	0.14605633333333332	0.029683566666666664
ENSG00000187144.7	1.3800746666666666	0.3563373333333333	0.09025480000000001
ENSG00000237847.2	1.3902530000000002	0.3886146666666666	1.4335916666666666
ENSG00000268869.1	0.7911603333333334	0.573836	0.6382199999999999
ENSG00000117118.5	0.05532786666666667	0.007717323333333334	0.0058860833333333334
ENSG00000219481.6	13.265766666666666	12.731933333333336	6.285089999999999
ENSG00000058453.12	0.1853794666666667	0.27488833333333335	0.018741773333333333
ENSG00000186715.6	0.20384033333333332	0.0256971000212511	0.01631123
ENSG00000142623.8	2.643746666666667	1.5600866666666668	2.00962
ENSG00000142619.4	2.036103333333333	1.0580283333333333	1.2665466666666665
ENSG00000256049.2	0.022427586666666666	0.025610266666666662	0.0435747
ENSG00000179051.9	0.003739893333333333	0.045915373333333336	0.010584066666666668
ENSG00000159339.9	1.7369166666666664	1.3140333333333334	1.1969599999999998
ENSG00000269468.1	0.0590318	0.037209933333333334	0.22108000000000003
ENSG00000117115.8	19.776433333333333	8.018266666666667	4.394886666666667
ENSG00000225387.1	0.0529325	0.021049366666666666	0.24017166666666667
ENSG00000117148.6	2.0070200000000002	0.22534	0.10692486666666667
ENSG00000009709.7	3.4344933333333336	2.5055266666666665	1.9793566666666667
ENSG00000117154.7	0.4117043333333333	0.014431566666666666	0.3278202666666667
ENSG00000211454.9	2.599876666666667	1.8991166666666668	1.8501813333333335
ENSG00000162482.4	1.2256933333333333	0.5478546666666666	1.0221543333333334
ENSG00000270728.1	1.5525366666666667	0.5333333333333333	1.73813
ENSG00000179002.5	1.4592833333333333	0.8261796666666666	1.0967799999999999
ENSG00000255275.3	1.0333906666666666	0.885561	1.4138666666666666
ENSG00000159423.12	1.7869799999999998	2.488213333333333	1.7977800000000002
ENSG00000169991.6	1.6848599999999998	1.2976033333333332	1.5427566666666668
ENSG00000053371.8	0.11416473333333332	0.07542476666666667	0.09726950000000001
ENSG00000040487.8	0.2552526666666666	0.2039423333333333	0.2683256666666667
ENSG00000230424.1	0.013767963333333333	0.011251810000000001	0.02011663333333924
ENSG00000127463.9	0.03409761333333333	0.03352953333333333	0.02253493333333333
ENSG00000235185.1	0.09182446666666666	0.08818816666666666	0.07714093333333334
ENSG00000270136.1	0.0014349760646666665	0.005417106735999999	0.0016270580802
ENSG00000173436.9	0.005819982886333334	0.11967283333333334	0.010893226666666667
ENSG00000169914.5	0.005215753333333333	0.014135056666666668	0.015916966666666667
ENSG00000077549.13	0.47758199999999995	0.060382233333333334	0.06362033333333333
ENSG00000272084.1	2.19332	1.491793333333333	2.022793333333333
ENSG00000127481.10	5.138046666666667	3.299696666666667	4.173563333333333
ENSG00000188257.6	0.18229706666666667	0.0311375	0.34511566666666665
ENSG00000127472.6	0.013029266666666666	0.03943043333333333	0.4575303333333333
ENSG00000158786.4	0.01706736	0.059354566666666664	0.04117596666666667
ENSG00000227066.1	1.2897633333333334	9.183466666666666	6.12094
ENSG00000187980.6	2.169916666666667	2.2362366666666667	2.3948066666666663
ENSG00000225986.1	0.046478513000000006	0.23836433333333332	0.07549973333333333
ENSG00000162543.5	0.03889016666666666	0.047132833333333325	0.020138566666666666
ENSG00000162545.5	0.462362	0.6247096666666666	0.7375466666666667
ENSG00000090432.5	0.447348	0.48455000000000004	0.921284
ENSG00000158816.11	1.61703	1.4274833333333337	1.8472266666666668
ENSG00000215520.3	0.23557966666666666	0.20515933333333333	0.8727363333333332
ENSG00000236963.1	1.8549499999999999	2.3577033333333333	1.9788033333333335
ENSG00000183114.6	0.42497499999999994	0.29306666666666664	0.86312
ENSG00000158825.5	2.763806666666666	2.7756066666666666	3.6736233333333335
ENSG00000233069.1	1.2208053333333335	1.1996876666666667	2.6864733333333333
ENSG00000158828.5	0.9444213333333332	0.739071	1.7308966666666665
ENSG00000117242.7	0.03964203333333333	0.023326866666691103	0.08892132815666666
ENSG00000244038.5	0.8372546666666666	0.9396856666666666	1.9848700000000001
ENSG00000189410.7	1.3303200000000002	1.2306366666666666	1.98963
ENSG00000127483.13	1.5955866666666667	1.2451800000000002	3.4096999999999995
ENSG00000117245.8	1.2395666666666667	1.1521160000000001	2.160676666666667
ENSG00000236216.4	2.719649	1.2924786666666666	0.54399
ENSG00000228823.1	0.825901	0.283132	0.24693299999999999
ENSG00000227001.2	1.3773599999999997	0.8883876666666666	0.6727733333333333
ENSG00000236009.1	1.263743	0.5801066666666667	0.43015133333333333
ENSG00000186543.7	1.32592	0.4848873333333334	0.7252123333333333
ENSG00000187952.8	2.6172333333333335	1.0318063333333332	0.99025
ENSG00000075151.15	10.63799	8.525316666666667	7.060043333333333
ENSG00000233072.1	0.7645613333333333	0.28037409006666664	0.788825
ENSG00000142794.14	0.5400170000000001	0.5488726666666667	0.6877233333333334
ENSG00000117298.10	1.7553866666666667	0.8729003333333334	0.38343499999999997
ENSG00000233431.1	2.3802533333333336	1.2221733333333333	0.6529493333333334
ENSG00000162551.9	1.6385266666666667	1.054219	0.7282173333333334
ENSG00000076864.15	1.178771	0.4381190000000001	0.2899353333333333
ENSG00000162552.10	0.2538263333333333	0.4153436666666666	0.25440466666666667
ENSG00000090686.11	1.6506333333333334	1.6389866666666668	1.6893866666666668
ENSG00000070886.6	0.544258	3.2861066666666665	11.52326
ENSG00000184677.12	0.5352126666666667	2.628716666666667	4.033556666666667
ENSG00000187942.7	0.30140266666666665	0.17196620000000004	0.6163959999999999
ENSG00000142798.12	0.0565091	0.4059306666666667	0.35286233333333333
ENSG00000215906.4	1.1259566666666667	3.11481	0.7130643333333332
ENSG00000227868.2	2.4473366666666667	2.132345	1.7496450000000001
ENSG00000179546.3	0.7510413333333333	0.4728116666666667	0.40351429999999994
ENSG00000261326.2	0.09142779999999999	0.09022113333333333	0.22865499999999997
ENSG00000133216.12	2.1393333333333335	3.1985833333333336	1.9707
ENSG00000125944.14	0.027937133333333336	0.027891299999999997	0.12897223333333332
ENSG00000271420.1	1.8945666666666667	2.6017233333333336	1.1713396666666667
ENSG00000004487.11	0.15522706666666666	0.8861789999999999	0.7948933333333333
ENSG00000169641.9	1.4278333333333333	0.4214816666666667	2.04557
ENSG00000125945.10	3.2107799999999997	1.9816033333333334	0.954269
ENSG00000249087.3	5.9964	5.380256666666667	2.0843000000000003
ENSG00000204219.5	1.7934966666666667	1.7661166666666668	1.1667196666666666
ENSG00000232482.2	0.0400156641771	0.08311027759333332	0.0198600488
ENSG00000007968.6	1.3958173333333335	0.5971736666666666	3.248533333333333
ENSG00000229239.2	0.003186953333333333	0.010237499999999998	0.0023485100000000003
ENSG00000197880.4	1.4537399999999998	1.7732999999999999	0.7893663333333333
ENSG00000203589.2	0.03705633333333334	0.11365200000000002	0.026977866666666666
